بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,عطر جادور لور ايسينس ديور اودي بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a05e34b4-5a74-41e8-bb95-43e97191207b-500x500-G20i6sBsZfkPbscbHvzvORogBAX2JVSiqBYMaIWx.webp",عطر جادور لور ايسينس ديور اودي بارفيوم,منتج جاهز,822,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر جادور لور ايسينس ديور اودي بارفيوم | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جادور بارفوم دو من كريستيان ديور أو دو بارفان خالي من الكحول,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0b46e18f-7bdf-466d-a4c5-7c6770935af2-500x500-lTYf0QdE7oDeIRMSH11j4CbXMa3oatdJdLukz97O.jpg",عطر جادور بارفوم دو من كريستيان ديور أو دو بارفان خالي من الكحول,منتج جاهز,493,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر جادور بارفوم دو من كريستيان ديور أو دو بارفان خالي من الكحول | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر توباكلور من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/64c8df83-2e1f-4023-b53c-395925a7cb60-500x500-aXKJFy4mpQW7q6a8VlBYecz3F9X5nhQfMpgSVZy2.jpg",عطر توباكلور من كريستيان ديور أو دو بارفان,منتج جاهز,1644,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر توباكلور من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لو دو بارفان لومينوز من كلوي للنساء أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/add4e829-551b-4d96-8ba3-794bf826f420-500x500-FHlIlAXJtP1HvzcYxJhHIQMBKUb2XGQq05J5yiPj.jpg",عطر لو دو بارفان لومينوز من كلوي للنساء أو دو بارفان,منتج جاهز,698,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر لو دو بارفان لومينوز من كلوي للنساء أو دو بارفان | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ناتوريل من كلوي للنساء أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2644efbb-46a7-4fe5-8008-2f2fbfc3fbe3-500x281.25-l1DxQw8LciXnj90rqc1xUBUT2lj1uQymDq1xJ7nV.jpg",عطر ناتوريل من كلوي للنساء أو دو بارفان,منتج جاهز,477,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر ناتوريل من كلوي للنساء أو دو بارفان | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر نوماد نوي ديجيب من كلوي أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/8dbd34d5-53a2-4b27-bbdd-3ff834f66431-500x500-Oa73wDLa8QUiYTuv1L9uov6bsbkCzwWsoWNwvz0x.jpg",عطر نوماد نوي ديجيب من كلوي أو دو بارفان,منتج جاهز,276,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر نوماد نوي ديجيب من كلوي أو دو بارفان | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لاكي من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/77ff2109-9af2-457b-856b-25db3f2cf00a-500x500-ZnCo2upk0k2ynd2uzUbj03zI9ByTn8soVJj0wegc.png",عطر لاكي من كريستيان ديور أو دو بارفان,منتج جاهز,1868,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر لاكي من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ذا كاشمير من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9d97065f-76e3-4767-8302-aa1740aa0148-500x500-vEBbxINa46TM94MYJFVrvYXNrc5EAmKO2j8kqAey.jpg",عطر ذا كاشمير من كريستيان ديور أو دو بارفان,منتج جاهز,1868,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر ذا كاشمير من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر روج ترافالغار من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/deea584f-9eb3-4628-aa1a-5df3c5ebc625-500x500-z4qzvrhCautbvJtsz7xs0knF2x8NsYQfKCMkhOG2.jpg",عطر روج ترافالغار من كريستيان ديور أو دو بارفان,منتج جاهز,1868,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر روج ترافالغار من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جاسمين ديز أنج من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1dd4214b-4341-4e8a-9966-6f9fb9ca066f-462.42774566474x500-oksfmqElR4zvTcucDZHfVtCysveG46G5BkgyPNBn.jpg",عطر جاسمين ديز أنج من كريستيان ديور أو دو بارفان,منتج جاهز,1644,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر جاسمين ديز أنج من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بوا دارجان من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f1e7846f-7a07-4c12-a61b-526db26a2999-500x500-iUDy5yGlIG3ma98zQUE6sF7xvBNhlZ7bWeL9UciW.png",عطر بوا دارجان من كريستيان ديور أو دو بارفان,منتج جاهز,1644,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر بوا دارجان من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر نيو لوك من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f2c77afe-c8ad-4384-9cb9-8256f9c79444-500x500-3RO8mzcuHhA4Qvm5s8VXQopTotOLIgBwFbRBxKcJ.jpg",عطر نيو لوك من كريستيان ديور أو دو بارفان,منتج جاهز,1480,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر نيو لوك من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر أتيليه دي فلور ماغنوليا ألبا من كلوي أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4920011a-1728-432d-81b3-79cc5b284a99-500x500-GjPUKBi4dYQy6isp8uK9cGq45bnYSMkOtZwLwPIs.jpg",عطر أتيليه دي فلور ماغنوليا ألبا من كلوي أو دو بارفان,منتج جاهز,941,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر أتيليه دي فلور ماغنوليا ألبا من كلوي أو دو بارفان | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بويزون جيرل من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7c6f0008-a594-4cd8-b816-87d7c3494e02-500x500-06fz5Pr1yn1tyJRtVBVFprJ4ucpbBcPBWooECuNX.jpg",عطر بويزون جيرل من كريستيان ديور أو دو بارفان,منتج جاهز,762,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر بويزون جيرل من كريستيان ديور أو دو بارفان | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جادور من كريستيان ديور أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9582edab-e98c-4962-899b-d4b476f1079a-406.97674418605x500-2WlDvWo6X8SqHOMl3vUc0A0qbUcxJkZDLbJP1ZvR.png",عطر جادور من كريستيان ديور أو دو تواليت,منتج جاهز,627,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر جادور من كريستيان ديور أو دو تواليت | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بويزون جيرل من كريستيان ديور أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/31af5799-ee29-4521-803a-d25e258a452d-500x500-lMrD8sCaK1o7YzjcGNthYGNT2MkRvdMQGmILGzNT.png",عطر بويزون جيرل من كريستيان ديور أو دو تواليت,منتج جاهز,538,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عطر بويزون جيرل من كريستيان ديور أو دو تواليت | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر نوماد أبسولو دو بارفان من كلوي أو دو بارفان 30 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bdae96b4-0abb-432b-a711-f8d368f9558c-500x500-dm04yy2uQI0ra36oP2aXwEpNMMQkyLqzuTHgaQQy.jpg",عطر نوماد أبسولو دو بارفان من كلوي أو دو بارفان 30 مل,منتج جاهز,393,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر نوماد أبسولو دو بارفان من كلوي أو دو بارفان 30 مل | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر روز ناتوريل إنتنس من كلوي أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4f9db17d-39f6-41b3-9f2e-cf24ff72f895-380.06482982172x500-2lZ45mZANLz79kkhjQQkMIH0e72mZPhamYAmhKfV.png",عطر روز ناتوريل إنتنس من كلوي أو دو بارفان,منتج جاهز,374,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر روز ناتوريل إنتنس من كلوي أو دو بارفان | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر نوماد من كلوي أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/d359c91b-1b59-4fa7-83fb-8b1eeae2d8b4-500x500-majROZm6FZgCXJ6X3OIoS6I1k8XXySoGljdorvyg.jpg",عطر نوماد من كلوي أو دو تواليت,منتج جاهز,302,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر نوماد من كلوي أو دو تواليت | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,واقي شمس سائل بخلاصة شجرة الصنوبر + السيراميد سيول 1988 - من كي سيكرت 50 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a63d3f24-91f4-476c-bd5c-cc0762e277c2-500x500-s5SSZQmUpx0foppjaww3AL0Z9TWF3js6xzjZ3pXw.png",واقي شمس سائل بخلاصة شجرة الصنوبر + السيراميد سيول 1988 - من كي سيكرت 50 مل,منتج جاهز,47,,نعم,,,,,,,,,0.5,kg, | ,واقي شمس سائل بخلاصة شجرة الصنوبر + السيراميد سيول 1988 - من كي سيكرت 50 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,جونسون صابون سائل للاستحمام مع خلاصة البابايا - 400 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9f9c9839-2621-4016-a05a-cc25b29ff130-500x500-VjF5tsZhpD2jJ9wj4akxVt0pXO2pY3KjgOGO56zv.png",جونسون صابون سائل للاستحمام مع خلاصة البابايا - 400 مل,منتج جاهز,21,,نعم,,,,,,,,,0.5,kg,اليابا | Alyapa,جونسون صابون سائل للاستحمام مع خلاصة البابايا - 400 مل | اليابا | Alyapa - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بلسم منظف المكياج من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/17aa1d20-a0b8-4406-869f-88a0a937d69c-500x500-qo5MXpoMzT7LL1PYRInfJwrbRkejfHhdnwoeFluM.jpg",بلسم منظف المكياج من كاركتر,منتج جاهز,22,,نعم,,,,,,,,,0.5,kg, | ,بلسم منظف المكياج من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,جلام لوك ايشادو من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/ee548a7f-609d-461e-9b05-e553fb3b98a8-500x500-c2c63hI6OMxps0cCH52D4RiADlttOoqIEqUgitiN.jpg",جلام لوك ايشادو من كاركتر,منتج جاهز,56,,نعم,,,,,,,,,0.5,kg, | ,جلام لوك ايشادو من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,احمر شفاه سائل ديو تامتايشن من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7a8c31bb-d629-40c4-ba4b-c8a2895c8b4e-500x500-oV1oo0pqWJI6LNsq3fGYf9esvbdmNtE7nT4SwjIP.png",احمر شفاه سائل ديو تامتايشن من كاركتر,منتج جاهز,28,,نعم,,,,,,,,,0.5,kg, | ,احمر شفاه سائل ديو تامتايشن من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,محدد شفاه شيب أوف يو من كراكتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/abb522f9-84d1-47c2-9549-2acb4327b123-500x500-8SBbdf9NdJSgcAqqNaePlzteGldZSQo08o0Nj010.jpg",محدد شفاه شيب أوف يو من كراكتر,منتج جاهز,10,,نعم,,,,,,,,,0.5,kg, | ,محدد شفاه شيب أوف يو من كراكتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,آيلاينر تويست أب من كاركتر – TWE001,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/56f4f6ac-9865-46ae-b4aa-493ccaf7e6a4-500x500-WeWaAveKQgMBZnwSUzm0fNJJRqdEqOS36KPORKRt.jpg",آيلاينر تويست أب من كاركتر – TWE001,منتج جاهز,14,,نعم,,,,,,,,,0.5,kg, | ,آيلاينر تويست أب من كاركتر – TWE001 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مسكرة الترا لوك لكثافه و تطويل الرموش من كاركتر CUV001,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a42545eb-c1ae-4f51-bfe4-44f32819b43d-500x500-KuxyUZ2UiPDAD2OkxT2ppM8LIvR0gpKRGkAUQTNz.jpg",مسكرة الترا لوك لكثافه و تطويل الرموش من كاركتر CUV001,منتج جاهز,14,,نعم,,,,,,,,,0.5,kg, | ,مسكرة الترا لوك لكثافه و تطويل الرموش من كاركتر CUV001 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بلاشر روك ستار من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/95d5f985-fb94-40b7-998b-f7c39e09ff7e-500x500-wROK64R8uLIt6qFn4RFBBz47pLMwOFfflxuK8a3R.jpg",بلاشر روك ستار من كاركتر,منتج جاهز,18,,نعم,,,,,,,,,0.5,kg,اشر | Usher Perfume,بلاشر روك ستار من كاركتر | اشر | Usher Perfume - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,قلم حواجب ستايل أيبرو 4 تيب من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7fe597bf-f893-4374-9984-3067acc3a609-500x500-1KvDmFFUCDbYlvCnJwRab7I88oWO27pxF4o2O1jb.png",قلم حواجب ستايل أيبرو 4 تيب من كاركتر,منتج جاهز,10,,نعم,,,,,,,,,0.5,kg, | ,قلم حواجب ستايل أيبرو 4 تيب من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,روج ميني بوبينز ليبيز من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2a2391bf-3ef3-4d93-b09c-a4ffb11fccba-500x500-KM4NXoPJLcTZv3SQApSBSRITlI43DRxrPf8lzH0j.jpg",روج ميني بوبينز ليبيز من كاركتر,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg, | ,روج ميني بوبينز ليبيز من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,احمر شفاه سائل ميني مات ليب من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/61522cad-4522-445b-a89b-ce7e36aa71b2-500x500-4qbH2Y1m6hejfr27QYMFFQwrf0FgisQSTIgeC5l6.jpg",احمر شفاه سائل ميني مات ليب من كاركتر,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg, | ,احمر شفاه سائل ميني مات ليب من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,لوحة ظلال العيون اوشن من كاركتر 28 لون,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1db291f3-4aa5-4c3e-ab36-e48df49bc296-500x500-dH1EWHbBhqyzSsenhVEw9nRfcUQXIgITwVEMEi0v.jpg",لوحة ظلال العيون اوشن من كاركتر 28 لون,منتج جاهز,78,,نعم,,,,,,,,,0.5,kg, | ,لوحة ظلال العيون اوشن من كاركتر 28 لون |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,قلم حواجب و اي لاينر من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/743e0a06-53d3-4c07-bd94-92317948a4ec-500x500-QmDpHstNRBzpU3CdA4bQZQWFi5NSdWgRY1figu23.jpg",قلم حواجب و اي لاينر من كاركتر,منتج جاهز,22,,نعم,,,,,,,,,0.5,kg, | ,قلم حواجب و اي لاينر من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مسكرة بولد لوك لقوة وحجم مكثف للرموش من كاركتر - 12 مل CBV001,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0276e540-33cc-464e-9020-b54ce9504634-500x500-CnDTlLeDHSXTwrRQD5FTqDMFyEMJLsh0a7UhLr9y.png",مسكرة بولد لوك لقوة وحجم مكثف للرموش من كاركتر - 12 مل CBV001,منتج جاهز,14,,نعم,,,,,,,,,0.5,kg, | ,مسكرة بولد لوك لقوة وحجم مكثف للرموش من كاركتر - 12 مل CBV001 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مقوي للأظافر من كاركترCNI003,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/837a5253-3699-4388-97db-4fe8cbdb0b15-500x500-ZQNIY5i3fVl002W9fyr6SPCDSHBNQQ1s5kmrQ85d.jpg",مقوي للأظافر من كاركترCNI003,منتج جاهز,26,,نعم,,,,,,,,,0.5,kg, | ,مقوي للأظافر من كاركترCNI003 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,آيلاينر دريمر من كاركتر - C801,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b46e45ef-4770-41db-81e9-f38639202e7c-500x500-qxsmOCTvdfIT9r0WfHUmvRIZfNxD6AlaOSUveVz5.jpg",آيلاينر دريمر من كاركتر - C801,منتج جاهز,17,,نعم,,,,,,,,,0.5,kg, | ,آيلاينر دريمر من كاركتر - C801 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,طقم احمر خدود &هايليتر من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/8025ac17-c316-4252-8700-b218315fa59b-500x500-PUitiwCQxg5OYHKbGeGMcBNnGa4obZ5pDFerGYEY.jpg",طقم احمر خدود &هايليتر من كاركتر,منتج جاهز,74,,نعم,,,,,,,,,0.5,kg,ايليت | Elite,طقم احمر خدود &هايليتر من كاركتر | ايليت | Elite - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,باليت تحديد الوجه من كاركتر 15 لون DDC00 15,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0ca498e2-d7a1-4287-b02f-a6050f3bf6dc-500x500-UrU6EUURD7uy5t1I3Ql8355e06Abfu1CAgftUsN5.jpg",باليت تحديد الوجه من كاركتر 15 لون DDC00 15,منتج جاهز,57,,نعم,,,,,,,,,0.5,kg, | ,باليت تحديد الوجه من كاركتر 15 لون DDC00 15 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,أحمر الخدود والهايلايتر ذا فيس ڈائري من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/27a30ae0-7736-47ce-9826-ac3356021482-500x500-27sIocCKjxTINH4v2dAaMR3KzX4BDvntQbnDegv7.jpg",أحمر الخدود والهايلايتر ذا فيس ڈائري من كاركتر,منتج جاهز,50,,نعم,,,,,,,,,0.5,kg, | ,أحمر الخدود والهايلايتر ذا فيس ڈائري من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شيك روج ليكويد بلاشر من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a4854e9b-19fa-46ab-8f76-825e811e0bf6-500x500-mo3K3YffPevdIF5UNuB8U3h6LCkRFwJEl2jorMa2.jpg",شيك روج ليكويد بلاشر من كاركتر,منتج جاهز,42,,نعم,,,,,,,,,0.5,kg,اشر | Usher Perfume,شيك روج ليكويد بلاشر من كاركتر | اشر | Usher Perfume - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مسكرة لونغ لاش من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/ac3a0086-59c1-481a-811f-97349727164d-500x500-8JDVLEWiiypB6UAX4AmfnFQFwjaMiUmBgeTVdEoJ.jpg",مسكرة لونغ لاش من كاركتر,منتج جاهز,37,,نعم,,,,,,,,,0.5,kg, | ,مسكرة لونغ لاش من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ماسكارا لاش بوستر من CHARACTER,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c52c5e76-c179-4628-ba83-2f7b41945d3a-500x500-9FFj6lGVPTbmavMN29QoadiiFTGLzxjFfOY0M5Yk.jpg",ماسكارا لاش بوستر من CHARACTER,منتج جاهز,33,,نعم,,,,,,,,,0.5,kg, | ,ماسكارا لاش بوستر من CHARACTER |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كونسيلر HD كفريج من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b738c568-1b21-41cb-87e9-317eda5f6980-500x500-vz3Qd21M4ad40WSqh8HnmEZOrCKtbP5T5xgNvmtI.jpg",كونسيلر HD كفريج من كاركتر,منتج جاهز,29,,نعم,,,,,,,,,0.5,kg, | ,كونسيلر HD كفريج من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,برايمر لومينايزيغ من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/99b35af1-375c-4f6c-85ba-68f601faa8f1-500x499-EDU44gR63LCBU9eVLeqj2tXR2iyLK5OMVOvQMURm.jpg",برايمر لومينايزيغ من كاركتر,منتج جاهز,26,,نعم,,,,,,,,,0.5,kg, | ,برايمر لومينايزيغ من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ملمع شفاه جوديس من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3bdeba2b-aef8-4beb-b44c-8e9088b38f4e-500x500-qTjx7r0gD0NMapYEzwexkuoXsxjGPGBZXvD8aMTj.jpg",ملمع شفاه جوديس من كاركتر,منتج جاهز,19,,نعم,,,,,,,,,0.5,kg, | ,ملمع شفاه جوديس من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,هايلايتر روك ستار من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4ddf4e78-92d0-41b7-858e-571f318b0733-500x500-lA7AVI9nT8XfXDV7aWFLq0flRwGmiq8CJsnGTRPA.jpg",هايلايتر روك ستار من كاركتر,منتج جاهز,18,,نعم,,,,,,,,,0.5,kg, | ,هايلايتر روك ستار من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
